"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.2000.040.050.F",95141,34,"DTXSID7021360",0.564
"CP.1200.030.099.F",1820,75,"DTXSID8020462",0.06454032
"EL.0300.050.099.F",97344,26,"DTXSID8020462",0.022512339
