"puc","product_id","formulation_id","chemical","mass.fraction"
"AC.0500.010.050.F",76234,67,"DTXSID7021360",0.04
"HM.0100.030.099.F",95206,36,"DTXSID7021360",0.028
"HM.0800.010.050.F",87176,94,"DTXSID7021360",0.25
"VE.0100.010.050.F",81941,43,"DTXSID7021360",0.1
"CP.1200.060.052.F",1255,87,"DTXSID8020462",0.023556426
