"puc","product_id","formulation_id","chemical","mass.fraction"
"AC.0500.040.099.F",76945,55,"DTXSID7021360",0.240622978
"HM.0800.010.050.F",87176,9,"DTXSID7021360",0.25
"HM.1400.040.099.F",89981,23,"DTXSID7021360",0.23
"VE.0100.030.050.F",84611,49,"DTXSID7021360",0.25
"VE.0500.050.099.F",85560,90,"DTXSID7021360",0.000991968
"HM.1400.010.041.F",92033,46,"DTXSID8020462",0.000578634
