"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.0100.020.099.F",88380,89,"DTXSID7021360",0.530858616
"VE.0500.050.099.F",85512,37,"DTXSID7021360",7.19e-05
"CP.1200.060.052.F",1656,0,"DTXSID8020462",0.042355395
