"puc","product_id","formulation_id","chemical","mass.fraction"
"AC.0500.010.050.F",76303,5,"DTXSID2021781",0.048920522
"VE.0500.050.099.F",85625,81,"DTXSID7021360",5.39e-05
"AC.0500.040.099.F",77423,35,"DTXSID8020913",0.007729528
