"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.0800.010.050.F",87165,37,"DTXSID7021360",0.344
"VE.0500.050.099.F",85341,78,"DTXSID7021360",2.27e-05
"CP.1200.030.099.F",1430,0,"DTXSID8020462",0.063996129
"CP.1200.060.099.F",2422,19,"DTXSID8020462",0.038638115
