"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.0800.010.050.F",87176,3,"DTXSID7021360",0.25
"HM.1400.040.099.F",90012,14,"DTXSID7021360",0.59
"VE.0500.020.050.F",81215,82,"DTXSID7021360",0.081747277
"VE.0400.040.099.F",83203,97,"DTXSID8020913",0.028279049
