"puc","product_id","formulation_id","chemical","mass.fraction"
"AC.0500.010.050.F",76303,34,"DTXSID2021781",0.037205869
"HM.0100.030.099.F",95206,80,"DTXSID7021360",0.028
"HM.0800.010.099.F",87074,9,"DTXSID7021360",0.38
"VE.0500.050.099.F",85341,60,"DTXSID7021360",4.74e-05
"CP.1200.060.099.F",58852,84,"DTXSID8020462",0.015426724
