"puc","product_id","formulation_id","chemical","mass.fraction"
"AC.0500.010.050.F",76234,13,"DTXSID7021360",0.04
"HM.0100.030.099.F",95206,16,"DTXSID7021360",0.028
"AC.0700.020.099.F",79364,43,"DTXSID8020462",0.35
"CP.1200.060.052.F",835,81,"DTXSID8020462",0.019632986
