"puc","product_id","formulation_id","chemical","mass.fraction"
"AC.0500.040.099.F",76730,83,"DTXSID7021360",0.166870025
"VE.0100.020.099.F",82820,44,"DTXSID7021360",0.1
"CP.1200.060.052.F",996,16,"DTXSID8020462",0.000413271
"VE.0500.050.099.F",85020,52,"DTXSID8020913",0.000650147
