"puc","product_id","formulation_id","chemical","mass.fraction"
"AC.0500.010.050.F",76303,84,"DTXSID2021781",0.031094398
"HM.2000.040.050.F",95141,83,"DTXSID7021360",0.564
"VE.0100.010.099.F",81733,36,"DTXSID7021360",0.09
"CP.1200.060.099.F",59870,60,"DTXSID8020462",0.021769213
