"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.0800.010.099.F",87143,22,"DTXSID7021360",0.2
"HM.1400.040.099.F",89981,52,"DTXSID7021360",0.23
"CP.1200.060.099.F",62575,62,"DTXSID8020462",0.026673615
