"puc","product_id","formulation_id","chemical","mass.fraction"
"AC.0500.010.050.F",76234,99,"DTXSID7021360",0.04
"VE.0100.010.050.F",81941,9,"DTXSID7021360",0.1
"CP.1200.030.099.F",1820,27,"DTXSID8020462",0.085398439
