"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.0100.030.099.F",95206,70,"DTXSID7021360",0.028
"HM.1400.040.099.F",89992,94,"DTXSID7021360",0.01
"VE.0500.020.099.F",80475,3,"DTXSID7021360",0.168715831
