"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.0100.030.099.F",95206,60,"DTXSID7021360",0.028
"HM.1400.040.099.F",90034,86,"DTXSID7021360",0.676
"VE.0500.050.099.F",85560,81,"DTXSID7021360",0.000577864
"AC.0500.040.099.F",76741,98,"DTXSID8020913",0.004606857
