"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.0400.010.099.F",86563,41,"DTXSID7021360",0.397697651
"HM.0800.010.099.F",87085,23,"DTXSID7021360",0.16
"HM.2000.040.050.F",95141,89,"DTXSID7021360",0.564
"CP.1200.060.099.F",67120,24,"DTXSID8020462",0.013462943
