"puc","product_id","formulation_id","chemical","mass.fraction"
"VE.0400.040.099.F",83320,63,"DTXSID7021360",0.22520964
"VE.0500.020.050.F",81230,66,"DTXSID7021360",0.414500064
"CP.1200.060.052.F",996,55,"DTXSID8020462",0.026943747
