"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.0400.010.099.F",86370,98,"DTXSID3020205",0.024
"HM.2000.040.050.F",95141,42,"DTXSID7021360",0.564
"CP.1200.060.052.F",2561,70,"DTXSID8020462",7.16e-06
