"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.0100.030.099.F",95206,82,"DTXSID7021360",0.028
"HM.0800.010.050.F",87176,11,"DTXSID7021360",0.25
"VE.0500.050.099.F",85534,67,"DTXSID7021360",9.74e-05
