"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.0400.010.099.F",86370,54,"DTXSID3020205",0.024
"HM.0100.030.099.F",95206,25,"DTXSID7021360",0.028
"HM.1400.040.099.F",89992,97,"DTXSID7021360",0.01
"CP.1200.060.099.F",1773,1,"DTXSID8020462",0.000730812
