"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.1400.040.099.F",89992,54,"DTXSID7021360",0.01
"CP.1200.060.099.F",1875,7,"DTXSID8020462",0.021155489
"EL.0300.050.099.F",96950,83,"DTXSID8020462",0.079877133
