"puc","product_id","formulation_id","chemical","mass.fraction"
"AC.0500.030.099.F",76351,90,"DTXSID7021360",0.08
"HM.1400.040.099.F",90012,97,"DTXSID7021360",0.59
"VE.0500.050.099.F",85534,94,"DTXSID7021360",5.24e-05
"HM.0800.010.099.F",87026,66,"DTXSID8020913",0.001
