"puc","product_id","formulation_id","chemical","mass.fraction"
"AC.0500.010.050.F",76303,77,"DTXSID2021781",0.041115713
"CP.1600.010.099.F",111385,47,"DTXSID7021360",0.536577038
"CP.1200.060.052.F",1003,70,"DTXSID8020462",0.043613327
"VE.0500.050.099.F",85020,96,"DTXSID8020913",0.000562937
